x1,x2,x3,x4,x5,y
9.682522909384211,4.437134583125889,-0.9355370169969142,5.139232684635607,0.6497827919574182,6.495693442813769
3.8472681174965038,0.46074767805870726,0.3168306787011863,6.4913895832851995,0.11857185302349908,3.504490294272196
2.1160300730514376,2.7192386873026746,2.2500232823628394,4.791447257672014,0.4734478925379653,11.025587648537195
8.61139641729608,2.4586552688755465,-2.7154288934992725,5.672839590831112,0.9526356953524878,14.315354691182565
9.216344893474615,4.142587143247521,2.6574174638362713,4.503535016122867,0.5237193194069537,12.71679968865763
3.728635963328997,2.2076593302308622,1.0895945711424577,6.538072394533798,0.8139492874663923,6.612624700410331
9.485440819653912,1.7766895971356487,2.4039297369485304,5.250217369288091,0.3515758306943392,10.45215274909851
3.790963185256815,4.948181986187783,0.08431213241419044,2.929689592043827,0.40070104204904566,4.390013483154003
1.8013722388058175,4.55552339686278,1.0957910579892722,2.2806795612932893,0.16886906978154953,6.583242628312362
0.3119673688201125,4.480622868267317,-0.8111611880219289,3.686378710875335,0.9562380123010675,7.1880170830792975
4.820952533587737,4.857224727378353,1.778233870910558,6.93829085317784,0.3010369602764244,7.9210016783029795
2.9638668212258783,4.387659487164642,-1.591048914761216,1.388171810156719,0.048174015668239874,6.619899669555952
0.7255734398942292,3.1136804959837687,0.8820220979373783,4.835409773104287,0.6584216544209024,6.986543151192244
2.9462058248496046,3.8761893791519917,0.9759722962058719,1.8337118470918412,0.6845102444712314,6.0679786699702705
2.950399361278028,4.208399918691866,1.2234016664971463,5.076096865660939,0.1443604343318335,6.745334850240833
6.985232940530879,1.2154341674478866,-2.915870976711903,4.86773668093562,0.22449136997215619,13.401515096298368
3.1888717349095463,2.851752068470775,-0.5630931857557004,2.7187372901792894,0.6778695192811403,5.236876884898237
3.583881728954388,4.932853468146794,-1.819852839220278,3.304370254359767,0.17130169151147226,7.669001698163058
5.408151864987927,0.6526549733331546,-2.1602884834046963,3.717697082553752,0.22742745421646257,7.585163884021496
8.916903776983482,3.751692607907808,-2.419315231482778,6.413963961609925,0.6332212762184196,12.314157061422453
8.435341741846216,4.4528591407289735,-0.9363931387927833,6.950133455509852,0.3740411611274613,7.498596256628851
4.431047390599555,3.190938807445095,0.4395665626059073,6.722480089388903,0.5968089810162676,5.07454795789617
2.4307594160360866,2.6654687032947058,1.908485494430078,4.144390611246099,0.7861632740933322,9.82447497395055
0.8162176435484557,1.3651062364935287,-2.949954401201933,2.211138534990267,0.9143990753975739,14.273879197659998
2.3097829933702165,2.8603704153081506,1.3015361020219496,4.34362435198118,0.6421091791097788,7.768532299080511
3.441953236180934,3.9772724984679417,-2.916597358207129,4.61449333012721,0.11429430434691656,13.084776727076502
3.565951203097852,1.1061178036806834,-1.6042207278368161,4.797502022788162,0.621877720825185,6.959376124295096
5.7642937123145686,4.540438003558962,2.370860690862047,6.883981423491885,0.469018245283337,11.059294451421788
1.3022121668476738,4.738554425299299,-2.01462579401222,4.255441807450561,0.811674300353186,11.084619040628258
9.045509343710421,4.646303292747855,-0.9092943037083456,4.3020120839347085,0.46726829662065616,6.597817021193351
7.757923291650849,0.9343027469097507,1.3102583460482924,1.0906444352346036,0.5190209632392648,6.096634723765925
1.8545006535366197,1.673889176144894,1.48140620044052,4.073230480990211,0.9864716570414185,8.83810369146209
1.1538150943392427,4.838863843099171,0.737104091888193,2.2596347545230073,0.6310152747846536,6.604900376837225
0.4056714602515161,1.260021320667457,0.8206706016345109,6.107219457038693,0.1512270308407224,5.518049931163145
0.7021708918699056,0.47716279674140805,-0.9603127874213206,5.227304700528835,0.6934036642244731,6.2450434222720235
3.407643508376148,3.9599204966855828,-2.5599541749582677,2.894060361273834,0.839770827745265,11.90886178947433
2.2168680596650034,0.564166724378282,-2.2231150730412383,3.107706612405014,0.19586546741181535,9.16728096206862
1.6941806801305375,0.20825207637442383,1.8441376906790037,3.9744214632162134,0.6106314969777422,8.417605477754021
7.928331630447496,0.015312789769960419,2.9911684760339057,3.9566633990139284,0.014303665063720964,12.963065693300532
9.678894930887365,1.72987234472325,-2.4741206309397574,5.592918768633173,0.2126789266544237,10.476059590114025
1.8362491559209027,2.3623013670488606,0.2738062758781261,3.7072306326304023,0.5303229520419204,5.877467421842843
5.3129687910925565,2.4407992213841685,-1.3576560505197897,6.1280081781535864,0.48048153972948987,6.346259834201735
2.8304931016954398,2.881492054520169,0.9878661044462484,2.2974388444207814,0.5139379567433976,5.8257970966468635
9.733696490627274,1.2665673162630886,-2.5448842333736654,5.528657729340505,0.19782943067050487,10.560737998961383
2.56556373885618,2.7351492346717303,2.235805609662407,6.725195597464825,0.13218240466771086,10.595927147797719
5.679166566505086,4.31070762787364,1.2564872779732381,5.846795720176484,0.6205992546619474,6.958587832037725
2.862725603500136,3.6912241513986386,-2.647097158753365,6.535701112656943,0.5520554646881645,13.12140462868334
6.463155035481539,4.7464560902952355,-1.1513516132942176,2.7444306330710804,0.17034862686336624,6.095544130109838
4.547171855691648,0.6292636708475761,-1.4169336025090487,3.457544425929814,0.09469442259632402,4.468216561925582
9.386741777731856,3.7052249309640644,-2.0035454557530663,5.765224788114432,0.6411217386078881,9.900592663713642
3.411651944112522,2.9666940791949763,-1.0043686783263528,4.269223448550773,0.8177906651863408,6.451599889545466
6.343747290495222,0.9229138671775551,-0.9221641666005218,5.2175065050619125,0.08660482025461268,4.939405238586935
0.9685545780762064,2.323512536531014,-2.149506716138101,3.2846615618991484,0.23206853522877469,9.719038786994018
0.564738005439205,3.9483949983683826,-0.4220911224077031,4.0064186242790765,0.24361577138034105,5.589876746409533
4.0508209555476435,2.9260337520165254,-1.4312656466920708,3.790699162602683,0.7494203785000054,6.689866272404826
6.568479691016208,0.9880126487935854,0.8348552414371984,6.303906214390183,0.14795088451699714,5.335772736208709
7.009884466898775,3.6589394348638353,-0.6184043889748287,2.635334686583945,0.26609062858295296,5.5138428317716865
5.497679426471127,0.4440636838879281,1.853453671305001,3.615349393100465,0.5268044301550495,6.690487839767304
7.719800774153552,4.910768141809585,-2.98158340873224,2.946178918106339,0.6247155200549347,15.241784904377475
9.452523034649097,1.1791735614566963,1.4488492668987343,5.8898885633407785,0.3882866107561739,6.751729967577695
5.072102341589314,0.7160274980973651,1.879739653954097,2.8157905692913596,0.98283187520038,7.48747952938204
7.192707583207171,0.286975455519553,2.126514561966956,5.188429954019757,0.8730526463908356,10.235590406274696
6.704899199163135,0.7779736599445535,-1.3852159084537212,4.084351384675778,0.13035483191434374,6.063832601335628
5.611361632421139,1.4504006960696867,2.161088841903654,3.4439952836113026,0.44508611718356367,8.360567183274025
4.208224182638698,4.975321784621474,2.6930455905327904,3.6069898216027503,0.6795629013532902,12.036777082088657
5.801728618732467,2.024468890980506,1.2370514211914667,5.272500196903383,0.7006630711165133,6.485241916131231
7.963251574354265,1.912739594490941,0.6088635551953487,6.101193668575062,0.3861047220194295,6.375143066531257
6.713308578510673,4.236922076536776,-1.8562773002535393,4.153479704878514,0.40671755594535525,9.058370808375196
6.181111589685057,0.04828222821779616,2.1474802277534657,1.9877106825318387,0.31463266117922045,7.336545613271597
8.87944697427221,0.0878878119456169,1.5887993899377992,2.9626004647245194,0.26534204160836333,6.152320140116504
1.0038684408303604,0.8648754740992627,-0.4144131203481538,6.746135062480277,0.3662558933169557,5.678143899986243
2.458595830698625,4.445512361420371,1.407887686136223,3.0365905411592413,0.8434239219240265,8.374953234384199
3.661418787469401,3.2612904375331575,-2.016459714306559,6.198861935751135,0.37303045411982655,8.960832510225835
4.121012408362011,3.9394063934036834,-1.1061518950241354,2.413630213887048,0.2182042801702351,4.788070531107547
7.636330516591792,1.206333173593244,0.9569987201796848,5.733585932819425,0.1743272164852334,6.268521624353348
8.754553058905469,4.461338265502652,-1.4826998644442733,4.479834327503018,0.680606286559198,8.608891748268276
2.5110391808715278,1.6212221835440497,-1.512854973692476,2.324011464046646,0.2757657238274771,6.683972791424681
2.591902736158059,2.732130572366585,-1.7096402242452866,4.589389908965891,0.2462454777987485,8.183771511087118
9.778594545165847,1.555929942526097,1.9269852865988497,3.3898180869001244,0.6006228335821653,7.969607818402581
1.378210382477353,1.5106179168990859,-1.1660363376391727,6.071648005643991,0.3004755971522628,7.0762545972158
3.3917112414116906,3.941435425383415,0.09825699069601024,1.8212644353095992,0.2737746788906152,4.02425223424998
0.336511941351783,0.12664615501132417,-1.8085134678419528,6.019702539323561,0.29009237083365486,7.510222016184103
4.392832338412363,4.691852393032507,2.2804687893490785,1.6223180165047766,0.9619145463434525,9.880602816832607
1.5664734557948259,1.9925666908655735,-2.235781813430145,5.451717904820286,0.4058256752730704,10.930274777926968
5.085317184794866,2.699445367864857,0.11331748549780318,3.2998462125058805,0.8842673465644526,4.6275170113467965
4.450861574605044,1.3451914522535267,0.8615696802283304,1.7069384157100156,0.6460212355292255,3.8431061883084654
4.707948358625757,0.9693079251020197,-0.697547448066937,6.141909166022175,0.906538869444389,5.11829085488281
7.662322164562187,4.9015683121194815,-1.0010058987303827,3.050629055352175,0.13502072906644144,6.650085936228523
7.740845134549241,4.0775366163814155,2.081701739495281,6.172683987131047,0.5365786506050036,11.1465497603966
5.263764171255532,1.3354337788738493,-0.9260599936861551,4.600439601227499,0.41055886282849985,4.50650350084098
8.32803355565333,0.2987300999767487,2.2280690995497228,4.6414450140585775,0.7655027631918764,10.41988116157776
2.674991428816553,4.546238331445743,-1.2296407338735564,3.344300918305082,0.2898562543309385,6.839968074209029
6.765933013723263,0.7804142607191822,0.6876988144042064,5.950659776539945,0.7510949858256297,6.072707150347241
6.5555620055230746,1.0818793075155502,2.0916138278993124,3.725285981236291,0.15588157714735476,8.475928466063191
2.181320941893861,2.3941837927602574,1.8900167828374297,3.4958229190652883,0.41733447856355704,9.001196251861543
4.6020716467647516,0.1217760638015432,2.495426800600592,4.7473579004380095,0.19098002646052215,8.737425429552406
5.174711616651403,3.813098087019584,1.9756016632970708,3.6700803511974707,0.468954822581036,8.093392116665601
9.789797035946545,3.8498721155480675,-0.5838772496371085,1.3836732396037426,0.8031638318362916,4.971787590520889
0.8370094505557447,1.5939556135921782,-0.8718571572724039,5.783711228507364,0.8688149372025992,7.244981245426114
9.928788405553291,1.8488134560387426,2.4330734809347607,4.238585493021152,0.27849051700617594,9.86372457380059
4.81368871160793,3.5787221041730035,-2.7449863262654777,5.573185266972946,0.3345475763524155,11.819563840988609
1.2216901165672005,3.6459234564568987,1.575481995123889,2.5870023494759353,0.2684766435339111,7.874199018883173
4.378151069862598,2.197948828591653,1.5595201358119724,3.5210522747070043,0.7814613579769685,6.711061303331227
8.283858093919608,3.1954186121368915,2.424685820704849,3.6271737668687134,0.10131770869367603,11.233253916767293
5.698132148836694,2.815032917008139,2.1943625212344227,4.728220550966808,0.8933960880733773,10.2197932747928
1.256237927320131,4.147843490849901,-0.00947734389859356,6.600087830482733,0.9299180909965185,7.6929660053637985
6.153208122372369,3.614289170098764,-2.3284737971304157,6.582344041042427,0.38786940248784385,10.860781754519774
0.47455392223973153,4.599677438162409,1.1927870385543633,2.0687399733464353,0.5812791397236368,6.8290276091212005
2.2834529125901737,4.99455291929701,-2.1238943288690324,1.3759253558488713,0.4145184799663699,9.745046042974371
0.3938520023707634,4.043482840252705,-2.7890505011385933,4.170996666070012,0.4703723255068514,13.423539747267853
9.631019128926606,0.19391104515168164,2.34618247775016,3.9894652288631733,0.22042793367253555,8.72099920117019
7.986604063063021,4.814780184957963,-2.466072171148205,2.6510457993439993,0.48425215406375083,12.084297538262682
5.74690335629303,2.6641956522210926,2.6709500993920816,5.993825714859861,0.25462749236115234,11.659849936328953
7.722768029012864,3.9001341412366273,1.5178836370896622,4.780950372710661,0.029898289923167454,8.101525332118095
4.710794361365053,1.7055805901945362,0.29974740806026023,2.2728241916665377,0.0819063456730553,2.6781093291206037
6.42820019409727,4.569728586603922,-2.842570898910878,4.398373106034856,0.5427655417749749,13.760051784711086
5.29927050081109,1.8231422211165222,-1.4531117291666202,6.402060124448631,0.8694690821803029,7.23258578808682
9.693782563623083,2.2429887635566343,0.322970630830127,2.422006908246422,0.7561043040955557,4.701275601884204
0.5918738527589026,0.2397163940040043,1.8285795443258923,4.881624891572404,0.5796218739674399,8.111306055122093
7.175256521099238,1.6173793755989283,-0.1626169051933477,2.0459450198324336,0.24008791423240408,4.46871782449691
4.999343807220546,1.8746094211375715,2.898949924497816,1.2695306938257898,0.9583518089958409,12.234847241969348
1.2722259708371433,1.9428622778818943,0.5447278626025653,3.355716910658017,0.02538993988467864,5.189445724104107
4.888652096895713,0.6487006228009867,2.5641202822616673,2.9425049502799867,0.9364423157688705,10.356457581050481
3.8219670445123506,4.676566066098018,0.8277951387370899,3.25739264852804,0.6184227974073122,5.453330451183629
8.609310790655885,1.4352679395651187,0.07863595444145854,3.230130318617128,0.8457861576388213,5.751351359486537
0.3417962388133122,4.68631993229346,2.8284512799349786,4.987933378402486,0.9955862562872134,15.013058523886397
1.1170550265411319,1.363164564213212,0.5195063469074981,1.136666491139199,0.5503152716379521,4.828647123224234
2.0957150200619648,0.5398220771740757,-1.9659517400131348,6.667803597568155,0.23670098422431549,9.011269053613564
1.1810287899765501,0.5807943571105579,-1.4375518752109335,5.999168184474486,0.24888677861932726,7.1813970376924665
4.930607650424539,1.161541838344445,-0.19953455467990366,2.0783539382770067,0.6366484340322925,3.166136246081482
0.2791301732149928,4.103701091085341,-0.7618849326475092,5.928953123427854,0.6357464136832097,6.809329562572765
0.9244654002523068,3.493740176468123,0.6809741920346193,6.636835124356068,0.4541984060993952,6.915826120623334
3.6515708216017924,0.14591168674465044,0.7017376894194967,5.305179149803546,0.4510569254525976,4.013746247156491
3.0968126572626975,1.858153013175028,-2.877585005422471,1.4399079239060044,0.2515770316810364,11.861449709390975
3.2746747991039262,3.0412778411887724,0.7927927643394881,3.5143304799406287,0.543383028338492,5.488868402113697
6.110787294393399,1.372652854326526,-0.5273469487781073,4.078898318278016,0.7035291057269737,5.011058447186432
5.5847886706668355,1.7535158130651771,2.3336524259740097,5.615782309968676,0.8586615558636297,10.54558571779069
1.4107073682423712,1.799591332482117,-2.26337852459121,6.823277196282858,0.0005063276985288623,10.752215709819502
4.080106871577282,2.9307968245238447,-0.7164981946554603,1.050846976289867,0.06836151691807325,3.171391518676751
5.335739821051003,0.18424759424146914,-2.4630430630663915,1.947880478932858,0.3943946070450803,8.302912541890237
6.2941679155772885,4.064598376256632,0.01742706940532468,1.3104386277827098,0.19238372285220945,3.9904403964670845
7.693585258088489,3.5677621420186116,-1.3358453161092365,5.514785463869002,0.2882237216114419,7.973083928555402
1.057384880426154,2.995716857931261,0.03642518641675219,2.775311072518801,0.6145219675450967,5.7723229437146575
6.0433818531052,3.2877992233266653,0.594066537826988,1.3924332712130347,0.027105589640279936,3.7786673275790243
0.7657970346539336,4.954926724319126,-2.613450236362059,2.4835877362338312,0.7621588052878999,13.026290380306701
2.656727507128975,1.0063629575190345,-1.4674239379082463,2.8583934485861766,0.687480928082513,6.995123616163079
5.414288128171699,0.9065962111078375,-0.7640690143137805,3.3782253106965334,0.4112011785549487,3.8121274239862775
9.746487779698423,4.924081743774127,-1.9325884157313182,1.554666027715303,0.7697979690547914,8.6039269906773
4.837550594607421,4.98782671556888,-0.5681678502200489,4.833808311715282,0.955905064986918,5.919981689603387
7.327325278897858,0.06543352333326964,-1.8500714106953018,2.80941706764998,0.9119232439602485,8.515875240944712
0.1212040807411973,2.120413728898802,0.3410360666828085,1.9314997260617555,0.003611903856926634,3.7685812311942923
0.971546130435015,1.0611145245265179,-0.0805848937454714,1.3625002262886545,0.4744731795622569,4.329928682539573
0.05621285644992667,4.293069554622784,2.952721508401714,1.6016103979670107,0.466772327013961,13.30153162675391
4.179434414100348,2.6864253149374533,-0.4948626569784107,5.922302538252092,0.015645483671788255,4.137583263297449
4.66202038578693,0.7850387777980039,0.22612327011479483,3.4851749407193062,0.0397250678579467,2.539227088289086
4.5669543226543965,4.072276567748005,2.854530527266374,3.544974199331962,0.7474466565350066,12.77710293772804
2.7472092846062495,3.367344769278015,-2.5398617425932652,3.5721391437645895,0.7412460014306663,12.297850895297323
8.965424759683568,4.21003430711847,-1.066579304556643,5.053144276188696,0.1608123226362319,6.653930818426433
7.593764947006381,3.505655916578304,-1.4107337012199461,4.694712465753502,0.14394285430314505,7.783383933735054
9.244692008884106,1.4468645020435082,-1.9506811753242839,5.495242234562325,0.9967356482874792,9.932694762799938
7.448797642050664,0.9802382821153938,-1.248983267792199,1.4612745107895522,0.7545528971954032,6.4976986240615755
9.702656607379366,4.925463511919524,1.508514506881017,1.8387042855505746,0.7509543363747934,7.255568258138927
3.150486891792225,1.953293456424481,2.5747977470301198,4.127507688586626,0.9071527375001119,12.212496223838759
1.3668251040586357,2.213058721362946,1.6777704724915985,6.411966605111952,0.8377106248221698,9.804663147164991
9.725368704440081,2.1361353606893028,1.489952638680367,1.5855383113605213,0.2156592111087449,5.5667267174671675
2.1715813203502985,2.449725733745961,-2.1398473676860137,1.2980066801237062,0.9092007418989493,10.263772280314232
0.9830253429067369,2.813022177104742,-1.3091026077704533,3.0252249661433437,0.2714272166311462,6.935503259893118
7.263706723086343,0.4587547471113395,-2.8486479790843267,1.5931642389592326,0.5591005298584785,12.334470796248873
3.0355247060259343,4.009507854656929,-0.24591437145966433,6.385856602128468,0.6449208791180575,6.210542210015134
7.907260416728582,2.415585362524348,0.8706673510086742,3.76098204159125,0.04901269051853392,5.974550374782241
6.846065656255483,0.10787248111577855,-2.764122025176963,6.323514692669878,0.3690015798562029,12.237386288356014
9.980430181928043,0.11058558857556997,2.83625374992008,6.270869058487479,0.3399912896806282,11.530830942726874
8.862177714434491,0.9426130974312291,0.7768826100424189,5.324034864679237,0.8468798627807625,6.440713316052687
9.949221771576678,3.758643488935597,0.4240864972440592,1.7663137525773474,0.9785025009349959,5.228576938232038
3.171572499160585,2.04697548074022,-0.46547399165530656,6.463294095237908,0.017693029444733086,4.8609915583849705
5.287792050123148,2.806177379356188,-2.144425200719448,2.6298208146561883,0.49791557859284874,8.36317223141719
8.730035011795263,2.7491307665552362,-1.8149405311006586,5.153621673773802,0.2538257106478161,8.814827226689038
3.9348946946712706,1.596512158501357,0.7651777583064083,5.480198891385918,0.11924170728322567,4.294617212922725
9.421358877042568,2.3692106185161403,1.3433551092929648,3.198808093033264,0.9387517291634928,7.368009570482183
9.60255503367351,4.0177125032233825,-1.3149781987715694,3.1905272727653236,0.8311102355040227,7.247370686311608
9.974046042070086,4.03326591869117,1.7285484049011774,4.994031493028305,0.4203957060118547,7.839182443549047
7.221469593642675,2.9094874578515864,-0.23054301766890983,1.6690524720186988,0.7156209892931569,5.560475999725462
3.895970384814256,4.371640797311076,2.2997288826236044,1.5159741619006988,0.5474779133473235,9.24518712551753
4.622600190439352,2.659520253132605,1.320987082152537,1.430512862272395,0.2306959694189297,4.501883993115497
0.43689068392644137,0.8895113463574645,2.485285536788499,6.518845746659233,0.2587932574674409,11.084655706474841
0.13763469402920486,1.5511985859431974,-2.07201395032748,3.7438140197732195,0.9766433506639577,9.957427046323605
1.454608724490524,2.47412083017722,-1.5865606414857505,5.019894728042958,0.2291535564030183,8.253821212267894
1.0456579101514143,3.1591844827269706,2.3106160438988628,1.8910349919517584,0.7171929800117812,11.053343618384691
6.059704246201948,3.03631131109005,-0.2051503778328163,2.9889297144596645,0.16945419425909225,4.129302677565137
6.598588983339344,0.5577165546327869,0.23204045595379252,6.688096294322167,0.8749325418015729,5.7921129080540545
9.07460589134059,2.5632691044068183,0.42767625641945184,6.561451520135306,0.3414655382476083,5.765185976765657
8.565671262352797,0.3453383313544916,0.7592677302607389,2.886154217684565,0.4272808930978341,4.862344197039346
4.361251688948621,1.4639224616941793,1.1572297398545066,2.5779495215367154,0.4293991693585681,4.443886713852972
2.2047223323277203,2.106369616802691,1.9512736962625148,2.7526814227878846,0.9549899371555199,10.004397168301116
6.878320110187155,4.138491774633312,2.3414519408991703,6.920265423455537,0.3133314480573295,11.67839179024891
2.349703150564502,3.3971045033217493,-0.44776997471694013,3.076194777166345,0.8557124916002203,6.500084869554174
2.0891803098568467,1.474480482675309,-2.455639393402202,4.537296879626101,0.3115248865009875,11.300415242169814
9.094296224978137,1.1862870994469177,2.965485798784689,5.463369834831714,0.42317566071269996,13.764997200271624
1.3994361869451089,4.576860700669115,2.109371529659331,5.158440119161899,0.6380723910598022,11.317476703077492
6.405469953846384,3.187337492513062,1.922327108516809,4.754806824623071,0.5042402781875687,9.085665815215304
8.903167099564469,4.3813870492809155,0.9645802735480169,5.780780184594607,0.9421245646217167,8.081390043263365
0.4999580217246704,0.4526399231894698,2.645386801716831,2.3909417234806067,0.6061534063093046,11.230475201064898
7.409389365362249,3.896848769761541,-1.2238928615615685,2.7687477138940815,0.7551026139887379,7.781077027698517
2.4032338692279733,1.8751281504916508,0.25425778202207194,4.976397116767268,0.4215634627674364,5.548946201018822
4.895979865513874,1.8036460996736867,2.6293702220179105,2.191974443833081,0.2563049456939175,9.733992550083562
4.8717494836989115,3.081138220632748,0.057272231526217965,2.1649101311458807,0.2425894248869863,3.1682356467805364
8.307813384297194,3.138656391529486,-2.335403920306058,4.487601610985774,0.8527645428367283,12.237776334114987
6.939537419451457,2.0292634945518087,2.922866811312077,3.3318710251097836,0.11399990170106986,13.207794251078646
1.8630004370450828,4.702862469876332,2.256408728537176,1.3341939547937822,0.6074850775143674,10.78084167497089
6.489982631465422,4.201522906677361,-2.886484853250649,5.379288789447026,0.09800828024509105,13.608374079176595
7.203144384905075,0.850881142227921,1.0039193347371995,6.2774693518988265,0.24434436599612475,6.201364460136551
8.667772998593504,1.0481331573763997,-2.67197170468566,4.7992845582611094,0.44198168807287214,12.28962315930069
2.785448194265621,1.06560465389031,2.0547629229029862,3.3720311372534684,0.7995462414814328,9.356977305760989
8.497183689090443,1.4171311025844655,-1.6523616550738067,1.4368616882420573,0.29341447526710446,6.952749920537849
2.888281596880046,0.6119955358112937,0.6410676141158014,3.2210411858585086,0.6258117227728429,4.803540288830123
0.5159008735863717,2.531166142710709,2.3612920930655568,5.790314833829575,0.12614114533071452,10.871396770664578
5.452654197487259,1.8371158227680484,0.49650510023615,4.3107312945673355,0.4658868666351545,4.220672382526904
2.9302934699286896,2.7725825309734535,-0.31528761042770936,5.1866838404814,0.6977864229426064,5.923625689156751
2.6659916726415887,2.187880100112035,-2.3212197288903633,6.2611365808330754,0.24160540020965493,10.780807970713008
9.863719428739623,3.2037527551237597,-2.737709219985359,5.74499642785517,0.14808155088183544,12.062527571853224
5.848889830193469,3.454867622019796,-1.834002029212597,2.4801230596472177,0.5924260527681218,7.820000348616994
9.113846305620314,2.3833420522510327,1.567676996459256,1.3541629009460145,0.3333168555174167,6.541695390391141
5.443921947657692,2.486186684506037,1.411990402161111,1.0357492779695356,0.9669140365217159,6.145908244114544
3.7038467128846535,4.834680594077599,1.0738159354340837,5.9152653804323165,0.4348876914408582,6.360726992928084
6.734930961817302,0.6631072702224035,1.6975730539037102,1.2787373251471603,0.8625934520343435,7.327088791031835
8.579815697460182,2.2521042083782477,0.7905453945819145,5.331348218842256,0.7908373310236627,7.066423739030231
9.433770536181349,0.4305281116529342,-0.45576063596393723,5.038265751562322,0.39071808156843485,4.279418906484438
3.389928445161982,0.6090101055108033,-2.905934754482651,5.870220925547537,0.7310226942824559,13.1743425473779
4.117811111698354,4.263357841550928,-1.8918689625735614,4.277121377557081,0.5733243903641938,8.253827829681864
1.5489734391314591,4.885234998300697,1.3986743777726636,6.672318330556814,0.4586838421254972,8.89357214752167
8.526694206377334,1.124242135023277,-0.6950145597444655,5.207043560776401,0.6691018191541515,6.252972230050232
3.2180181989779424,0.07887094092384346,-0.8864995674882041,6.429747733530003,0.3785601331757706,4.781320717304128
3.373815018965294,1.9839079764900007,0.8431363184249006,2.5260604057475193,0.5370569339532557,4.874294346905314
4.869016816845218,4.909086806765223,0.3744486392302786,3.6558204385415705,0.6541721502450654,4.764513607160522
3.065322409360393,1.5757986561374935,0.6480250037779713,4.330625438734758,0.8760527263307177,5.924709834550206
5.476294582102479,1.6952914311827516,-1.574528009723338,2.0066782700011867,0.17228298118412744,5.353091643945676
4.695293608297905,0.4925145732572177,-1.8993193030105615,6.86145961838748,0.44771727881413204,7.192197315057059
2.7535877293319007,4.09354568903963,1.350144160387127,4.366265837586646,0.5994286752084101,7.7398450721472
3.7675142559295094,0.17490303594771534,-0.14853761241241736,2.4308105920151255,0.6606837054805547,3.092625951511516
6.030992762451327,2.9630234525607,-2.3639106008391897,6.568098395261653,0.5941461022785423,11.089866430296611
